note_id,request_id,author_user_id,note_type,visibility_level,note_text,created_at
4578,1004816,116,Coordination,Internal,Operational note for case 1004816 capturing workflow action and next step.,2025-05-05 15:19:00
4579,1004816,116,Follow-up,Restricted,Operational note for case 1004816 capturing workflow action and next step.,2025-05-09 15:19:00
4580,1004818,184,Follow-up,Internal,Operational note for case 1004818 capturing workflow action and next step.,2025-12-19 16:28:00
4581,1004819,112,Intake,Internal,Operational note for case 1004819 capturing workflow action and next step.,2025-07-01 08:11:00
4582,1004819,112,Coordination,School Team,Operational note for case 1004819 capturing workflow action and next step.,2025-07-09 08:11:00
4583,1004821,13,Resolution,School Team,Operational note for case 1004821 capturing workflow action and next step.,2026-02-12 08:05:00
4584,1004825,37,Intake,School Team,Operational note for case 1004825 capturing workflow action and next step.,2025-07-25 10:30:00
4585,1004826,85,Coordination,Restricted,Operational note for case 1004826 capturing workflow action and next step.,2025-07-08 10:01:00
4586,1004827,203,Coordination,Restricted,Operational note for case 1004827 capturing workflow action and next step.,2025-05-17 12:04:00
4587,1004827,203,Intake,School Team,Operational note for case 1004827 capturing workflow action and next step.,2025-05-22 12:04:00
4588,1004828,173,Follow-up,School Team,Operational note for case 1004828 capturing workflow action and next step.,2025-06-20 16:15:00
4589,1004828,173,Follow-up,Internal,Operational note for case 1004828 capturing workflow action and next step.,2025-06-21 16:15:00
4590,1004829,90,Intake,Internal,Operational note for case 1004829 capturing workflow action and next step.,2026-05-08 16:49:00
4591,1004831,39,Follow-up,Internal,Operational note for case 1004831 capturing workflow action and next step.,2025-11-30 16:51:00
4592,1004832,146,Coordination,School Team,Operational note for case 1004832 capturing workflow action and next step.,2025-09-24 13:38:00
4593,1004832,146,Follow-up,Internal,Operational note for case 1004832 capturing workflow action and next step.,2025-09-26 13:38:00
4594,1004833,26,Intake,Restricted,Operational note for case 1004833 capturing workflow action and next step.,2025-08-18 10:59:00
4595,1004834,20,Follow-up,School Team,Operational note for case 1004834 capturing workflow action and next step.,2025-09-22 11:54:00
4596,1004834,20,Follow-up,School Team,Operational note for case 1004834 capturing workflow action and next step.,2025-09-26 11:54:00
4597,1004835,180,Resolution,Restricted,Operational note for case 1004835 capturing workflow action and next step.,2026-01-12 12:28:00
4598,1004836,215,Resolution,Internal,Operational note for case 1004836 capturing workflow action and next step.,2025-06-23 16:05:00
4599,1004836,215,Resolution,School Team,Operational note for case 1004836 capturing workflow action and next step.,2025-06-17 16:05:00
4600,1004837,184,Resolution,Restricted,Operational note for case 1004837 capturing workflow action and next step.,2026-05-08 12:49:00
4601,1004838,6,Coordination,School Team,Operational note for case 1004838 capturing workflow action and next step.,2026-05-07 11:20:00
4602,1004839,30,Follow-up,Internal,Operational note for case 1004839 capturing workflow action and next step.,2026-02-26 09:14:00
4603,1004840,210,Intake,School Team,Operational note for case 1004840 capturing workflow action and next step.,2026-05-11 12:49:00
4604,1004842,58,Resolution,Restricted,Operational note for case 1004842 capturing workflow action and next step.,2025-07-03 10:22:00
4605,1004843,84,Intake,School Team,Operational note for case 1004843 capturing workflow action and next step.,2025-10-01 13:08:00
4606,1004844,77,Resolution,School Team,Operational note for case 1004844 capturing workflow action and next step.,2025-10-26 13:36:00
4607,1004845,257,Follow-up,Internal,Operational note for case 1004845 capturing workflow action and next step.,2025-02-28 13:07:00
4608,1004846,170,Intake,Internal,Operational note for case 1004846 capturing workflow action and next step.,2024-09-30 15:20:00
4609,1004849,93,Intake,Restricted,Operational note for case 1004849 capturing workflow action and next step.,2025-01-02 15:33:00
4610,1004850,212,Follow-up,School Team,Operational note for case 1004850 capturing workflow action and next step.,2026-04-22 10:47:00
4611,1004851,176,Follow-up,School Team,Operational note for case 1004851 capturing workflow action and next step.,2026-01-06 08:13:00
4612,1004853,170,Coordination,Restricted,Operational note for case 1004853 capturing workflow action and next step.,2025-01-20 16:02:00
4613,1004854,100,Resolution,Internal,Operational note for case 1004854 capturing workflow action and next step.,2026-01-27 16:56:00
4614,1004855,42,Coordination,Internal,Operational note for case 1004855 capturing workflow action and next step.,2026-02-02 09:09:00
4615,1004855,42,Resolution,Internal,Operational note for case 1004855 capturing workflow action and next step.,2026-02-02 09:09:00
4616,1004856,181,Intake,School Team,Operational note for case 1004856 capturing workflow action and next step.,2026-06-24 10:32:00
4617,1004858,148,Resolution,Internal,Operational note for case 1004858 capturing workflow action and next step.,2025-04-24 09:39:00
4618,1004859,18,Follow-up,Restricted,Operational note for case 1004859 capturing workflow action and next step.,2025-10-26 14:34:00
4619,1004860,30,Resolution,Restricted,Operational note for case 1004860 capturing workflow action and next step.,2026-02-22 09:55:00
4620,1004861,87,Coordination,Restricted,Operational note for case 1004861 capturing workflow action and next step.,2026-02-11 15:21:00
4621,1004862,59,Intake,Restricted,Operational note for case 1004862 capturing workflow action and next step.,2026-01-18 15:36:00
4622,1004862,59,Intake,Restricted,Operational note for case 1004862 capturing workflow action and next step.,2026-01-05 15:36:00
4623,1004863,148,Resolution,School Team,Operational note for case 1004863 capturing workflow action and next step.,2025-04-10 10:34:00
4624,1004864,221,Intake,Internal,Operational note for case 1004864 capturing workflow action and next step.,2025-07-17 08:54:00
4625,1004865,208,Intake,Restricted,Operational note for case 1004865 capturing workflow action and next step.,2025-01-19 16:13:00
4626,1004865,208,Intake,Internal,Operational note for case 1004865 capturing workflow action and next step.,2025-01-24 16:13:00
4627,1004867,270,Coordination,School Team,Operational note for case 1004867 capturing workflow action and next step.,2025-12-08 15:32:00
4628,1004867,270,Intake,Restricted,Operational note for case 1004867 capturing workflow action and next step.,2025-12-05 15:32:00
4629,1004869,12,Resolution,Internal,Operational note for case 1004869 capturing workflow action and next step.,2024-09-22 11:35:00
4630,1004870,207,Coordination,Internal,Operational note for case 1004870 capturing workflow action and next step.,2025-03-13 08:24:00
4631,1004871,53,Resolution,Restricted,Operational note for case 1004871 capturing workflow action and next step.,2026-05-18 08:22:00
4632,1004872,20,Resolution,Restricted,Operational note for case 1004872 capturing workflow action and next step.,2025-02-09 09:27:00
4633,1004873,29,Resolution,Restricted,Operational note for case 1004873 capturing workflow action and next step.,2026-04-18 10:23:00
4634,1004875,166,Intake,Internal,Operational note for case 1004875 capturing workflow action and next step.,2025-03-27 10:13:00
4635,1004875,166,Coordination,School Team,Operational note for case 1004875 capturing workflow action and next step.,2025-03-14 10:13:00
4636,1004876,160,Resolution,School Team,Operational note for case 1004876 capturing workflow action and next step.,2025-09-08 16:41:00
4637,1004876,160,Intake,School Team,Operational note for case 1004876 capturing workflow action and next step.,2025-09-08 16:41:00
4638,1004877,91,Coordination,Internal,Operational note for case 1004877 capturing workflow action and next step.,2025-01-28 16:33:00
4639,1004879,37,Intake,School Team,Operational note for case 1004879 capturing workflow action and next step.,2025-05-26 15:36:00
4640,1004879,37,Intake,Restricted,Operational note for case 1004879 capturing workflow action and next step.,2025-06-03 15:36:00
4641,1004880,116,Follow-up,Restricted,Operational note for case 1004880 capturing workflow action and next step.,2024-10-20 10:18:00
4642,1004881,101,Resolution,School Team,Operational note for case 1004881 capturing workflow action and next step.,2025-11-28 14:54:00
4643,1004882,65,Coordination,School Team,Operational note for case 1004882 capturing workflow action and next step.,2024-08-30 11:51:00
4644,1004882,65,Coordination,Internal,Operational note for case 1004882 capturing workflow action and next step.,2024-09-10 11:51:00
4645,1004883,116,Intake,Internal,Operational note for case 1004883 capturing workflow action and next step.,2025-11-01 13:03:00
4646,1004884,65,Resolution,School Team,Operational note for case 1004884 capturing workflow action and next step.,2025-02-21 09:29:00
4647,1004884,65,Coordination,Restricted,Operational note for case 1004884 capturing workflow action and next step.,2025-02-25 09:29:00
4648,1004885,18,Resolution,Internal,Operational note for case 1004885 capturing workflow action and next step.,2025-02-23 13:41:00
4649,1004885,18,Intake,Internal,Operational note for case 1004885 capturing workflow action and next step.,2025-03-03 13:41:00
4650,1004887,124,Resolution,Internal,Operational note for case 1004887 capturing workflow action and next step.,2025-01-22 12:03:00
4651,1004889,145,Follow-up,Internal,Operational note for case 1004889 capturing workflow action and next step.,2025-09-11 10:32:00
4652,1004893,121,Follow-up,School Team,Operational note for case 1004893 capturing workflow action and next step.,2025-03-19 15:21:00
4653,1004894,87,Follow-up,Restricted,Operational note for case 1004894 capturing workflow action and next step.,2026-02-16 12:12:00
4654,1004895,107,Follow-up,School Team,Operational note for case 1004895 capturing workflow action and next step.,2025-01-28 15:50:00
4655,1004895,107,Follow-up,Internal,Operational note for case 1004895 capturing workflow action and next step.,2025-01-31 15:50:00
4656,1004897,5,Follow-up,Internal,Operational note for case 1004897 capturing workflow action and next step.,2026-04-17 16:50:00
4657,1004898,61,Follow-up,School Team,Operational note for case 1004898 capturing workflow action and next step.,2025-02-11 14:04:00
4658,1004899,186,Resolution,Restricted,Operational note for case 1004899 capturing workflow action and next step.,2025-07-28 09:07:00
4659,1004900,34,Intake,Internal,Operational note for case 1004900 capturing workflow action and next step.,2024-10-22 12:50:00
4660,1004900,34,Intake,School Team,Operational note for case 1004900 capturing workflow action and next step.,2024-10-27 12:50:00
4661,1004903,184,Resolution,Internal,Operational note for case 1004903 capturing workflow action and next step.,2026-02-18 15:58:00
4662,1004904,31,Resolution,Internal,Operational note for case 1004904 capturing workflow action and next step.,2024-11-14 12:36:00
4663,1004906,207,Resolution,Restricted,Operational note for case 1004906 capturing workflow action and next step.,2024-11-18 13:56:00
4664,1004907,164,Resolution,Internal,Operational note for case 1004907 capturing workflow action and next step.,2026-05-26 08:37:00
4665,1004909,207,Resolution,Internal,Operational note for case 1004909 capturing workflow action and next step.,2026-03-14 13:41:00
4666,1004910,23,Follow-up,Internal,Operational note for case 1004910 capturing workflow action and next step.,2025-02-20 11:06:00
4667,1004911,182,Follow-up,Restricted,Operational note for case 1004911 capturing workflow action and next step.,2025-04-10 12:38:00
4668,1004912,93,Coordination,School Team,Operational note for case 1004912 capturing workflow action and next step.,2024-12-25 15:50:00
4669,1004912,93,Follow-up,Restricted,Operational note for case 1004912 capturing workflow action and next step.,2024-12-19 15:50:00
4670,1004913,99,Resolution,Internal,Operational note for case 1004913 capturing workflow action and next step.,2024-09-08 12:02:00
4671,1004914,131,Intake,Internal,Operational note for case 1004914 capturing workflow action and next step.,2026-02-22 09:54:00
4672,1004915,161,Follow-up,Internal,Operational note for case 1004915 capturing workflow action and next step.,2026-03-15 12:34:00
4673,1004916,37,Intake,Restricted,Operational note for case 1004916 capturing workflow action and next step.,2025-06-14 11:05:00
4674,1004917,268,Intake,Restricted,Operational note for case 1004917 capturing workflow action and next step.,2024-10-24 10:50:00
4675,1004919,23,Follow-up,School Team,Operational note for case 1004919 capturing workflow action and next step.,2025-12-19 14:34:00
4676,1004922,118,Coordination,School Team,Operational note for case 1004922 capturing workflow action and next step.,2025-11-18 09:25:00
4677,1004922,118,Coordination,Internal,Operational note for case 1004922 capturing workflow action and next step.,2025-11-30 09:25:00
4678,1004923,9,Intake,School Team,Operational note for case 1004923 capturing workflow action and next step.,2025-12-13 09:27:00
4679,1004925,52,Coordination,Restricted,Operational note for case 1004925 capturing workflow action and next step.,2025-09-22 11:44:00
4680,1004925,52,Intake,School Team,Operational note for case 1004925 capturing workflow action and next step.,2025-09-13 11:44:00
4681,1004926,15,Coordination,Restricted,Operational note for case 1004926 capturing workflow action and next step.,2024-11-30 11:11:00
4682,1004927,162,Resolution,Restricted,Operational note for case 1004927 capturing workflow action and next step.,2025-08-14 16:12:00
4683,1004930,67,Coordination,School Team,Operational note for case 1004930 capturing workflow action and next step.,2025-08-29 16:02:00
4684,1004931,82,Follow-up,Internal,Operational note for case 1004931 capturing workflow action and next step.,2025-06-04 11:26:00
4685,1004932,73,Follow-up,Restricted,Operational note for case 1004932 capturing workflow action and next step.,2025-05-05 15:31:00
4686,1004936,121,Intake,School Team,Operational note for case 1004936 capturing workflow action and next step.,2026-01-12 10:10:00
4687,1004937,77,Intake,Restricted,Operational note for case 1004937 capturing workflow action and next step.,2025-02-14 16:24:00
4688,1004939,160,Resolution,School Team,Operational note for case 1004939 capturing workflow action and next step.,2026-05-17 16:45:00
4689,1004940,83,Follow-up,Internal,Operational note for case 1004940 capturing workflow action and next step.,2025-11-21 16:18:00
4690,1004941,23,Resolution,Internal,Operational note for case 1004941 capturing workflow action and next step.,2025-06-03 15:43:00
4691,1004942,120,Intake,Internal,Operational note for case 1004942 capturing workflow action and next step.,2024-12-17 08:31:00
4692,1004944,102,Resolution,School Team,Operational note for case 1004944 capturing workflow action and next step.,2026-04-10 16:21:00
4693,1004945,18,Follow-up,School Team,Operational note for case 1004945 capturing workflow action and next step.,2025-07-09 15:56:00
4694,1004946,57,Follow-up,Internal,Operational note for case 1004946 capturing workflow action and next step.,2026-05-11 10:24:00
4695,1004947,27,Coordination,School Team,Operational note for case 1004947 capturing workflow action and next step.,2025-08-31 15:23:00
4696,1004947,27,Intake,Restricted,Operational note for case 1004947 capturing workflow action and next step.,2025-08-27 15:23:00
4697,1004948,265,Coordination,School Team,Operational note for case 1004948 capturing workflow action and next step.,2024-08-29 08:42:00
4698,1004949,158,Coordination,Restricted,Operational note for case 1004949 capturing workflow action and next step.,2025-06-28 16:47:00
4699,1004950,129,Coordination,School Team,Operational note for case 1004950 capturing workflow action and next step.,2025-04-03 09:20:00
4700,1004951,111,Resolution,Internal,Operational note for case 1004951 capturing workflow action and next step.,2024-09-11 11:34:00
4701,1004952,252,Resolution,School Team,Operational note for case 1004952 capturing workflow action and next step.,2025-08-18 11:16:00
4702,1004952,252,Intake,School Team,Operational note for case 1004952 capturing workflow action and next step.,2025-08-20 11:16:00
4703,1004954,45,Coordination,School Team,Operational note for case 1004954 capturing workflow action and next step.,2025-02-20 12:44:00
4704,1004955,121,Follow-up,School Team,Operational note for case 1004955 capturing workflow action and next step.,2025-05-13 12:04:00
4705,1004956,109,Resolution,Internal,Operational note for case 1004956 capturing workflow action and next step.,2025-09-22 09:51:00
4706,1004958,210,Follow-up,School Team,Operational note for case 1004958 capturing workflow action and next step.,2025-03-29 11:17:00
4707,1004959,268,Follow-up,Internal,Operational note for case 1004959 capturing workflow action and next step.,2025-07-18 12:35:00
4708,1004960,153,Coordination,School Team,Operational note for case 1004960 capturing workflow action and next step.,2024-11-30 10:56:00
4709,1004960,153,Follow-up,Internal,Operational note for case 1004960 capturing workflow action and next step.,2024-11-25 10:56:00
4710,1004961,165,Follow-up,Internal,Operational note for case 1004961 capturing workflow action and next step.,2026-03-13 16:40:00
4711,1004964,42,Coordination,Internal,Operational note for case 1004964 capturing workflow action and next step.,2024-10-04 09:58:00
4712,1004967,82,Resolution,Restricted,Operational note for case 1004967 capturing workflow action and next step.,2026-04-21 12:35:00
4713,1004968,117,Coordination,Restricted,Operational note for case 1004968 capturing workflow action and next step.,2025-02-24 16:48:00
4714,1004968,117,Follow-up,Internal,Operational note for case 1004968 capturing workflow action and next step.,2025-03-07 16:48:00
4715,1004969,37,Follow-up,Internal,Operational note for case 1004969 capturing workflow action and next step.,2025-07-27 14:37:00
4716,1004969,37,Resolution,Restricted,Operational note for case 1004969 capturing workflow action and next step.,2025-07-29 14:37:00
4717,1004970,249,Follow-up,Restricted,Operational note for case 1004970 capturing workflow action and next step.,2025-09-07 12:56:00
4718,1004971,203,Follow-up,Internal,Operational note for case 1004971 capturing workflow action and next step.,2026-05-20 15:23:00
4719,1004974,258,Resolution,Restricted,Operational note for case 1004974 capturing workflow action and next step.,2026-05-20 15:14:00
4720,1004974,258,Intake,Restricted,Operational note for case 1004974 capturing workflow action and next step.,2026-05-15 15:14:00
4721,1004975,112,Intake,School Team,Operational note for case 1004975 capturing workflow action and next step.,2025-03-16 13:46:00
4722,1004975,112,Intake,Internal,Operational note for case 1004975 capturing workflow action and next step.,2025-03-23 13:46:00
4723,1004976,49,Coordination,Restricted,Operational note for case 1004976 capturing workflow action and next step.,2025-01-29 14:08:00
4724,1004977,30,Resolution,Internal,Operational note for case 1004977 capturing workflow action and next step.,2025-04-09 15:53:00
4725,1004977,30,Follow-up,Restricted,Operational note for case 1004977 capturing workflow action and next step.,2025-04-16 15:53:00
4726,1004978,117,Coordination,Internal,Operational note for case 1004978 capturing workflow action and next step.,2026-05-01 16:44:00
4727,1004979,105,Resolution,Restricted,Operational note for case 1004979 capturing workflow action and next step.,2025-05-25 09:08:00
4728,1004984,81,Coordination,School Team,Operational note for case 1004984 capturing workflow action and next step.,2025-03-08 13:18:00
4729,1004985,21,Follow-up,School Team,Operational note for case 1004985 capturing workflow action and next step.,2025-09-18 13:44:00
4730,1004986,81,Follow-up,Internal,Operational note for case 1004986 capturing workflow action and next step.,2025-11-14 12:31:00
4731,1004988,22,Resolution,Restricted,Operational note for case 1004988 capturing workflow action and next step.,2025-01-21 10:15:00
4732,1004988,22,Coordination,Internal,Operational note for case 1004988 capturing workflow action and next step.,2025-01-17 10:15:00
4733,1004989,174,Follow-up,Restricted,Operational note for case 1004989 capturing workflow action and next step.,2025-04-27 13:36:00
4734,1004990,26,Follow-up,School Team,Operational note for case 1004990 capturing workflow action and next step.,2025-07-26 12:19:00
4735,1004992,34,Coordination,Restricted,Operational note for case 1004992 capturing workflow action and next step.,2026-02-17 12:55:00
4736,1004992,34,Follow-up,Restricted,Operational note for case 1004992 capturing workflow action and next step.,2026-02-18 12:55:00
4737,1004994,25,Follow-up,Restricted,Operational note for case 1004994 capturing workflow action and next step.,2025-09-04 10:08:00
4738,1004995,93,Resolution,Restricted,Operational note for case 1004995 capturing workflow action and next step.,2026-05-05 09:42:00
4739,1004996,21,Resolution,Internal,Operational note for case 1004996 capturing workflow action and next step.,2026-06-17 08:17:00
4740,1004997,31,Intake,Restricted,Operational note for case 1004997 capturing workflow action and next step.,2024-11-20 08:28:00
4741,1004997,31,Follow-up,Internal,Operational note for case 1004997 capturing workflow action and next step.,2024-11-16 08:28:00
4742,1005000,55,Follow-up,Internal,Operational note for case 1005000 capturing workflow action and next step.,2025-11-05 11:44:00
4743,1005001,108,Follow-up,Internal,Operational note for case 1005001 capturing workflow action and next step.,2026-04-28 13:27:00
4744,1005001,108,Resolution,Internal,Operational note for case 1005001 capturing workflow action and next step.,2026-04-24 13:27:00
4745,1005003,16,Intake,School Team,Operational note for case 1005003 capturing workflow action and next step.,2024-11-17 09:02:00
4746,1005003,16,Follow-up,Internal,Operational note for case 1005003 capturing workflow action and next step.,2024-11-19 09:02:00
4747,1005004,171,Intake,Restricted,Operational note for case 1005004 capturing workflow action and next step.,2025-07-07 11:36:00
4748,1005006,105,Intake,School Team,Operational note for case 1005006 capturing workflow action and next step.,2025-10-28 13:11:00
4749,1005007,34,Intake,Internal,Operational note for case 1005007 capturing workflow action and next step.,2026-04-09 15:10:00
4750,1005009,85,Resolution,Internal,Operational note for case 1005009 capturing workflow action and next step.,2026-02-03 09:40:00
4751,1005009,85,Follow-up,Internal,Operational note for case 1005009 capturing workflow action and next step.,2026-02-06 09:40:00
4752,1005010,264,Resolution,School Team,Operational note for case 1005010 capturing workflow action and next step.,2025-09-12 08:15:00
4753,1005011,152,Resolution,Restricted,Operational note for case 1005011 capturing workflow action and next step.,2026-01-24 13:35:00
4754,1005014,144,Coordination,Restricted,Operational note for case 1005014 capturing workflow action and next step.,2024-08-25 12:25:00
4755,1005015,171,Coordination,Restricted,Operational note for case 1005015 capturing workflow action and next step.,2024-08-27 13:26:00
4756,1005017,216,Resolution,School Team,Operational note for case 1005017 capturing workflow action and next step.,2026-02-14 08:27:00
4757,1005018,16,Follow-up,Internal,Operational note for case 1005018 capturing workflow action and next step.,2025-02-12 13:26:00
4758,1005018,16,Intake,School Team,Operational note for case 1005018 capturing workflow action and next step.,2025-02-09 13:26:00
4759,1005019,86,Intake,School Team,Operational note for case 1005019 capturing workflow action and next step.,2026-03-10 12:56:00
4760,1005020,239,Follow-up,Restricted,Operational note for case 1005020 capturing workflow action and next step.,2025-09-26 11:24:00
4761,1005021,133,Resolution,Restricted,Operational note for case 1005021 capturing workflow action and next step.,2026-07-01 08:51:00
4762,1005022,128,Follow-up,School Team,Operational note for case 1005022 capturing workflow action and next step.,2026-03-28 10:20:00
4763,1005023,26,Coordination,Internal,Operational note for case 1005023 capturing workflow action and next step.,2026-02-04 15:18:00
4764,1005024,101,Intake,Restricted,Operational note for case 1005024 capturing workflow action and next step.,2026-01-30 13:56:00
4765,1005026,136,Intake,School Team,Operational note for case 1005026 capturing workflow action and next step.,2026-06-12 11:05:00
4766,1005028,88,Coordination,School Team,Operational note for case 1005028 capturing workflow action and next step.,2025-05-20 13:50:00
4767,1005028,88,Intake,School Team,Operational note for case 1005028 capturing workflow action and next step.,2025-05-30 13:50:00
4768,1005029,37,Intake,Internal,Operational note for case 1005029 capturing workflow action and next step.,2025-05-15 12:49:00
4769,1005030,36,Intake,Internal,Operational note for case 1005030 capturing workflow action and next step.,2026-04-13 10:20:00
4770,1005031,10,Intake,School Team,Operational note for case 1005031 capturing workflow action and next step.,2025-09-20 14:23:00
4771,1005032,208,Intake,Internal,Operational note for case 1005032 capturing workflow action and next step.,2025-12-01 12:40:00
4772,1005033,60,Resolution,Internal,Operational note for case 1005033 capturing workflow action and next step.,2026-03-12 12:52:00
4773,1005033,60,Coordination,Restricted,Operational note for case 1005033 capturing workflow action and next step.,2026-03-14 12:52:00
4774,1005035,260,Intake,Internal,Operational note for case 1005035 capturing workflow action and next step.,2025-11-16 12:24:00
4775,1005035,260,Resolution,School Team,Operational note for case 1005035 capturing workflow action and next step.,2025-11-12 12:24:00
4776,1005036,8,Follow-up,Restricted,Operational note for case 1005036 capturing workflow action and next step.,2024-09-11 12:31:00
4777,1005037,1,Resolution,School Team,Operational note for case 1005037 capturing workflow action and next step.,2024-11-11 16:28:00
4778,1005037,1,Intake,Internal,Operational note for case 1005037 capturing workflow action and next step.,2024-11-08 16:28:00
4779,1005038,13,Follow-up,School Team,Operational note for case 1005038 capturing workflow action and next step.,2024-12-31 16:38:00
4780,1005038,13,Follow-up,Internal,Operational note for case 1005038 capturing workflow action and next step.,2024-12-22 16:38:00
4781,1005039,27,Follow-up,Internal,Operational note for case 1005039 capturing workflow action and next step.,2026-04-23 14:02:00
4782,1005040,173,Resolution,School Team,Operational note for case 1005040 capturing workflow action and next step.,2025-12-29 10:33:00
4783,1005041,143,Coordination,School Team,Operational note for case 1005041 capturing workflow action and next step.,2025-10-12 16:22:00
4784,1005042,36,Coordination,Restricted,Operational note for case 1005042 capturing workflow action and next step.,2024-11-08 08:30:00
4785,1005043,120,Follow-up,Restricted,Operational note for case 1005043 capturing workflow action and next step.,2024-10-05 15:18:00
4786,1005044,196,Follow-up,Restricted,Operational note for case 1005044 capturing workflow action and next step.,2025-10-07 09:58:00
4787,1005045,168,Intake,Restricted,Operational note for case 1005045 capturing workflow action and next step.,2025-05-04 10:16:00
4788,1005045,168,Resolution,Internal,Operational note for case 1005045 capturing workflow action and next step.,2025-05-01 10:16:00
4789,1005046,168,Follow-up,Restricted,Operational note for case 1005046 capturing workflow action and next step.,2025-06-06 12:37:00
4790,1005047,105,Follow-up,Internal,Operational note for case 1005047 capturing workflow action and next step.,2026-02-04 14:55:00
4791,1005049,83,Resolution,Internal,Operational note for case 1005049 capturing workflow action and next step.,2025-04-20 10:39:00
4792,1005049,83,Intake,School Team,Operational note for case 1005049 capturing workflow action and next step.,2025-04-12 10:39:00
4793,1005051,179,Resolution,Internal,Operational note for case 1005051 capturing workflow action and next step.,2025-10-27 12:02:00
4794,1005053,227,Intake,Restricted,Operational note for case 1005053 capturing workflow action and next step.,2025-09-28 08:18:00
4795,1005054,62,Resolution,Restricted,Operational note for case 1005054 capturing workflow action and next step.,2025-03-10 16:05:00
4796,1005055,22,Coordination,Internal,Operational note for case 1005055 capturing workflow action and next step.,2026-06-12 15:14:00
4797,1005057,51,Resolution,Internal,Operational note for case 1005057 capturing workflow action and next step.,2024-12-14 10:54:00
4798,1005058,61,Resolution,School Team,Operational note for case 1005058 capturing workflow action and next step.,2024-10-04 08:45:00
4799,1005059,135,Intake,School Team,Operational note for case 1005059 capturing workflow action and next step.,2026-05-06 12:35:00
4800,1005060,172,Follow-up,Internal,Operational note for case 1005060 capturing workflow action and next step.,2024-12-18 14:30:00
4801,1005063,136,Resolution,Internal,Operational note for case 1005063 capturing workflow action and next step.,2024-12-11 12:46:00
4802,1005063,136,Coordination,Internal,Operational note for case 1005063 capturing workflow action and next step.,2024-12-04 12:46:00
4803,1005064,70,Resolution,School Team,Operational note for case 1005064 capturing workflow action and next step.,2026-06-17 12:01:00
4804,1005065,265,Resolution,Internal,Operational note for case 1005065 capturing workflow action and next step.,2026-01-24 16:00:00
4805,1005066,150,Follow-up,Internal,Operational note for case 1005066 capturing workflow action and next step.,2025-04-25 08:42:00
4806,1005070,115,Intake,School Team,Operational note for case 1005070 capturing workflow action and next step.,2024-11-08 14:12:00
4807,1005071,66,Follow-up,Restricted,Operational note for case 1005071 capturing workflow action and next step.,2026-04-20 13:30:00
4808,1005071,66,Resolution,Internal,Operational note for case 1005071 capturing workflow action and next step.,2026-04-23 13:30:00
4809,1005072,227,Coordination,Internal,Operational note for case 1005072 capturing workflow action and next step.,2025-08-05 16:14:00
4810,1005073,104,Resolution,School Team,Operational note for case 1005073 capturing workflow action and next step.,2025-12-03 09:29:00
4811,1005075,20,Follow-up,School Team,Operational note for case 1005075 capturing workflow action and next step.,2026-03-22 14:41:00
4812,1005075,20,Follow-up,Internal,Operational note for case 1005075 capturing workflow action and next step.,2026-03-25 14:41:00
4813,1005076,187,Intake,Internal,Operational note for case 1005076 capturing workflow action and next step.,2026-06-05 14:32:00
4814,1005076,187,Resolution,School Team,Operational note for case 1005076 capturing workflow action and next step.,2026-06-13 14:32:00
4815,1005077,258,Follow-up,School Team,Operational note for case 1005077 capturing workflow action and next step.,2025-03-19 10:01:00
4816,1005078,257,Intake,Internal,Operational note for case 1005078 capturing workflow action and next step.,2025-08-22 15:32:00
4817,1005079,1,Follow-up,Internal,Operational note for case 1005079 capturing workflow action and next step.,2025-11-12 14:08:00
4818,1005082,77,Intake,School Team,Operational note for case 1005082 capturing workflow action and next step.,2025-04-23 09:40:00
4819,1005082,77,Intake,Restricted,Operational note for case 1005082 capturing workflow action and next step.,2025-04-22 09:40:00
4820,1005083,132,Follow-up,Restricted,Operational note for case 1005083 capturing workflow action and next step.,2025-06-29 09:10:00
4821,1005084,207,Intake,School Team,Operational note for case 1005084 capturing workflow action and next step.,2025-03-21 12:39:00
4822,1005084,207,Follow-up,Internal,Operational note for case 1005084 capturing workflow action and next step.,2025-03-15 12:39:00
4823,1005085,86,Resolution,Restricted,Operational note for case 1005085 capturing workflow action and next step.,2026-04-04 15:53:00
4824,1005085,86,Coordination,Restricted,Operational note for case 1005085 capturing workflow action and next step.,2026-03-31 15:53:00
4825,1005086,149,Resolution,Restricted,Operational note for case 1005086 capturing workflow action and next step.,2024-11-30 12:34:00
4826,1005088,155,Intake,Restricted,Operational note for case 1005088 capturing workflow action and next step.,2025-09-18 11:51:00
4827,1005088,155,Coordination,Restricted,Operational note for case 1005088 capturing workflow action and next step.,2025-10-01 11:51:00
4828,1005090,17,Follow-up,Restricted,Operational note for case 1005090 capturing workflow action and next step.,2025-06-07 14:40:00
4829,1005091,248,Intake,Restricted,Operational note for case 1005091 capturing workflow action and next step.,2026-01-31 12:09:00
4830,1005092,11,Intake,Restricted,Operational note for case 1005092 capturing workflow action and next step.,2026-05-16 16:31:00
4831,1005094,129,Coordination,Internal,Operational note for case 1005094 capturing workflow action and next step.,2025-05-21 08:16:00
4832,1005095,162,Follow-up,Internal,Operational note for case 1005095 capturing workflow action and next step.,2025-04-26 14:53:00
4833,1005096,34,Resolution,School Team,Operational note for case 1005096 capturing workflow action and next step.,2026-03-08 09:01:00
4834,1005097,171,Coordination,School Team,Operational note for case 1005097 capturing workflow action and next step.,2025-01-27 09:56:00
